review,label
rare mcdonald ive visit ive abl see oper day middl night use work best buy night shift season posit co-work would drive 3 morn across lot place meet help cashier name maggi alway cheer prompt servic though food alway took long time arriv usual due fact sparsely-staf nobodi seem much initi want cook surprisingli solid experi reason put locat slight cut other citi restaur total nightmar day long lineup absolut anarchi goe insid restaur peopl yell shout order even day youd think wouldnt busi like wednesday afternoon sunday gener place pack full cri kid annoy custom staffer seem one step away lose cool actual visit place fairli often whenev famili goe run errand weekend despit would strongli suggest wait line order use touchscreen kiosk whenev possibl get order quickli worth brave lineup -- worst ive seen outsid yonge/dunda locat likewis park lot alway mess long lineup drive-thru peopl loiter vehicl car speed exit come non-peak hour experi okay stay far far away see busi,negative
wow self serv kiosk interest pay plastic kiosk pay cash counter 1 regist cashier peopl roam restaur greet peopl use kiosk offer refil servic custom staff nice friendli kiosk howev found quit difficult modifi drink like ice coffe milk instead cream instanc,negative
dont care custom request simpl order hamburg onion kid hate onion larg fri chicken nugget bbq sauc get burger onion fri sweet sour sauc son ask fri drive home notic sad part go anoth mcdonald get fri least smile drive thru call locat give construct critic let manag know experi case intern issu one answer phone repeat custom servic dont care consum stay clear ownership like way treat kid way go mcdonald,negative
one favourit mcdonald come rel larg compar major compani locationsit even play place kid wall seat beauti decor varieti seat style tabl chair loung chair booth stool etc employe friendli help actual get order within wait lifetim also enjoy play music 50s/60smi person favourit decad music make experi much enjoy also two-lan drive realli cant go wrong locat,positive
great place quick breakfast casual love french-italian combin food bakeri pack tasti sweet goodi sandwich select impress,positive
ive come bakeri famili last 15 year swear chocol almond croissant never fail disappoint pastri flaki crumbl crispi sweet salti one definit pit stop everi time go yorkdal person favourit spinach feta pastri,positive
find michel doesnt tast yummi fairview mall fairview mall locat select desir option pastri yorkdal michel hot dog raisin lol fairview offer lot pastri made bigger hefti price mall food guess better choic compat food court,negative
bad noth special michel bakeri cafe insid yorkdal mall there lengthi wait especi weekend want get seat instead pastri go lineup 5-10 minut 4pm afternoon offer bagel croissant bun danish pastri tri one specialti chocol croissant anoth chees jam danish total ad $735 includ tax tast meh mayb even bit dri wasnt bad noth special tast pastri groceri store good display present feel like place hype - interest see long line big crowd,negative
look like forgot review place visit michel end decemb holiday imagin line yorkdal get seat wait luckili got place much choos - sandwich soup baguett huge assort delici pastri natur opt broccoli chees crossaint mocha extrem satisfi select everyth tast fresh delici price also quit reason - par coffe shop littl noisi cramp tabl squash snugli next think that charm place husband enjoy queu definit worth,positive
wow good find alway past place never eat caus line up ridicul long crazi pack insid reason food fresh tast take order pastri 6 pack box pastri front window $1575 bad price high qualiti patti chees croissant broccoli chees croissant favourit fresh tast 8pm night impress quick servic mani employe serv line month go fast fast fast usual sampl bread smoothi counter sure look even ask will place pleasant experi impress qualiti servic would return thank,positive
nice michel baguett locat open earli saturday & alreadi busi arriv nice seat area want eat deli style menu also quick servic window buy bread & pastri loav sell quickli & cranberri loaf bake new batch said wouldnt readi anoth 10 minut mom decid come back new batch time got back alreadi sold bought scone & delici,positive
love everyth there lot vegetarian option bread perfect new bakeri love place much live near want someth differ,negative
last night dessert classic place yorkdal mall michel baguett ive alway love classic place would say one favorit place 5/5 everyth delici,positive
fresh bread croissant make everyth tasti great place eat lunch snack especi long hour shop,positive
surpris valu consid im upscal mall great blueberri danish previou review recommend also german chocol cake coffe better fare tim day nice place crash wife hunt sale,positive
better place breakfast almond croissant one favourit broccoli chees danish imposs miss get warm absolut perfect staff alway perfectli friendli environ suitabl practic type sit breakfast ive mother boyfriend famili friend still nicer scale good amount class,positive
